,date,text
808,20140516,Numericable in Talks to Buy Virgin Mobile France The French cable unit of Altice is on the verge of striking a deal to make its second acquisition in the French mobile market in recent months in what may be part of a wave of consolidation in the country’s telecommunications sector.
809,20140516,"Daily Report: F.C.C. Advances Plan for Net Neutrality Rules The Federal Communications Commission voted to invite comment on a plan that is meant to prevent data from being slowed by Internet providers, but would allow content providers to pay for a guaranteed fast lane of service."
810,20140516,"Did Regulators Break the Internet or Did They Save It? Yes.  The Federal Communications Commission’s proposal on network neutrality tries to please every side. And when you try to please everyone, you often please no one."
811,20140519,"The Advisers Behind the Deal for DirecTV Even for the telecommunications industry, AT&T’s $48.5 billion bid for DirecTV is a blockbuster deal. And should it be completed, the deal could bestow a wealth of fees upon the advisers who worked on it."
812,20140519,AT&T's Move for DirecTV AT&T has agreed to buy DirecTV for $48.5 billion. | AstraZeneca has rejected Pfizer’s “final” offer. | Google may buy the video game service Twitch. | Deutsche Bank plans to raise fresh capital.
813,20140519,"Verizon Wireless Names Faster Part of Its Network: XLTE The X refers to an extra-fast, higher-capacity version of LTE available on about half of Verizon’s network, including in New York and Los Angeles."
814,20140519,"AT&T Shareholders on Hold in DirecTV Deal The unexpectedly robust $1.6 billion of cost savings from the acquisition do not quite cover the 30 percent premium AT&T is paying, Jeffrey Goldfarb of Reuters Breakingviews writes."
815,20140519,"Options for Rivals in Wake of AT&T's Bid for DirecTV Few industries have been as embroiled in merger mania as telecommunications. Now, with another mega-deal in the works, will there be even more consolidation among others?"
816,20140520,"Internet and Biotech Shares Give Market a Modest Boost High-growth &#8220;momentum&#8221; stocks like TripAdvisor, Netflix and Vertex Pharmaceuticals helped provide a lift."
817,20140520,"AT&amp;T-DirecTV Deal Churns Regulatory Waters  While AT&T’s bid for DirecTV bears similarity to Comcast’s deal for Time Warner Cable, experts say the differences could lead regulators to separate conclusions for each one."
818,20140520,"Daily Report: AT&T-DirecTV Deal Complicates Regulatory Task While AT&T’s bid for DirecTV bears similarity to Comcast’s deal for Time Warner Cable, experts say the differences could lead regulators to separate conclusions for each one."
819,20140520,Credit Suisse's Felony Plea Credit Suisse is the first bank in decades to plead guilty to criminal wrongdoing. | A look at a disclosure rule that gives investors a wide reporting window. | What AT&T’s deal for DirecTV means. | Examining Pfizer’s “final” offer for...
820,20140521,"Vodafone, Under Pressure in Europe, Reports Sluggish Sales Over the year, the British telecom faced tough competition and regulatory oversight in its core territory, though its emerging-markets business grew."
821,20140521,E.U. Antitrust Chief Casts Doubt on Google Deal Over Rivals’ Links Joaquín Almunia said that he might yet file formal charges if his inquiry determines that more changes are needed in a case involving search results.
822,20140521,"Fine Line Seen in U.S. Spying on Companies United States officials say the N.S.A. is free to spy on trade negotiators to help American trade officials, and by extension, American industries and workers they are trying to bolster."
823,20140521,"Big Meatpacker JBS Plans I.P.O. for Brazil Operations JBS, which owns brands like Pilgrim’s Pride and Swift, plans to spin off its Brazilian pork, poultry and food-processing operations and raise about $1.8 billion in an offering, according to a person briefed on the matter."
824,20140522,"Netflix Faces Hurdles, Country by Country, in Bid to Expand in Europe Already growing in Britain, the American digital video distributor will face entrenched local competitors on the Continent — not to mention Amazon."
825,20140522,"Vivendi to Cut Stake in Video Game Maker Activision Blizzard The French media conglomerate will sell half its Activision Blizzard stake, worth about $866 million, in its latest move to reduce debt and focus on its media properties."
826,20140528,"China Pulls Cisco Into Dispute on Cyberspying A state-run newspaper says the network equipment maker has close ties with the U.S. government and military, which the company denies."
827,20140528,"Concentrated Markets Take Big Toll on Economy The excess profits companies can extract from their customers when they face little or no competition &#8212; known to economists as &#8220;rents&#8221; &#8212; may be deepening income inequality, experts argue."
828,20140528,Alibaba to Buy Stake in Singaporean Postal System The $250 million deal for 10 percent of the privatized postal system will further entrench the e-commerce company in the logistics business and overseas markets.
829,20140529,Facebook Wants European Blessing for WhatsApp Deal Facebook is turning to the European Commission in hopes of sidestepping country-by-country hurdles to the potential $19 billion acquisition.
830,20140529,"Finally Breaking Up the Cable Bundles Trying to recalculate monthly bills by paying separate companies for high-speed Internet, cable television and landline telephone service."
831,20140602,Building 'Conflict-Free' Smartphones Customers pay in advance for Fairphone's handset as it aims to produce devices using only conflict-free raw materials and to provide fair job conditions during assembly.
832,20140602,Where the Father of the Ponzi Scheme Once Slept The Massachusetts house that once belonged to the famed swindler Charles Ponzi is on the market for $3.3 million.
833,20140604,"T-Mobile and Sprint Zeroing In on a $32 Billion Merger  The deal, in which Sprint would acquire T-Mobile, would create a more formidable rival to the two largest wireless phone providers in the United States, Verizon and AT&T."
834,20140605,"A Gas Cache, Now Under Shaky Ground The Groningen field in the Netherlands has provided energy for decades, but a series of earthquakes have damaged property and rattled residents."
835,20140605,Netflix Points at Verizon for Delays in Streaming Netflix said its message was one of many ways it is testing to notify customers about how their viewing experience is affected by their Internet service provider&#8217;s network.
836,20140605,"Daily Report: Sprint and T-Mobile Move Closer to Merger With the deal, Sprint, which is majority-owned by Japan’s Softbank, would acquire T-Mobile, creating a more formidable rival to the two largest wireless phone providers in the United States, Verizon and AT&T."
837,20140605,Morning Agenda: Sprint and T-Mobile Near a Deal of Their Own Sprint and T-Mobile have settled on the terms of a $32 billion deal. | A maverick judge leaves his mark. | Valeant’s opaque business model has been revealed. | Assessing the effects of a multibillion-dollar penalty on BNP’s capital.
838,20140605,"The Biggest Champion of a Sprint-T-Mobile Deal: SoftBank's Chief No one has pushed for a merger of Sprint and T-Mobile harder than Masayoshi Son, the chief of SoftBank. And unlike many of his billionaire peers, Mr. Son isn’t afraid of expressing himself."
